Title,Entry
depresyon,"hicbir sey yapamiyorum. uyuyamiyorum, yemek yiyemiyorum, disari cikamiyorum, kimseyle konusamiyorum. o kadar yorgunum ki. oysa ki ben yerinde duramayan, neşeli, hayat dolu bir kızdım. surekli degisen doktorlar, ilaclar.. ben bundan nasil kurtulacagim?"
depresyon,"hiçbir şeyden tat alamamak, hep yarım hissetmek, hiçbir şeyin sizin istediğiniz gibi olmaması, insanların hayatını 180 derece değiştirebilecek kudretiniz varken kendiniz için hiçbir şey yapamamak, hayattan hiçbir beklentinin kalmaması. aksi gibi bunu da en yakınları bile anlatamamak. aslında anlatmaya çalışmak ama anlaşılmamak."
depresyon,girmeme ramak kala olan durum. yeni mezun oldum 40 dan fazla mülakata girdim bir türlü olumlu dönüş olmadı.
depresyon,"enerjin kalmıyor. hüngür hüngür ağlamak istiyorsun gözünden birkaç damla yaş geliyor, ağlayamıyorsun. bir şeyler üretmek, yapmak istiyorsun ama o gücü, enerjiyi kendinde bulamıyorsun. sıkıntı her zaman içinde ve için içini yiyiyor. o içindeki sıkıntı yüzünden hiçbir şey yapamıyorsun. o kalbindeki sıkıntı seni üzüyor, beynini etkiliyor. bu sefer kafada sabah akşam üzüntülüsün. moral arıyorsun, umut arıyorsun ama bulamıyorsun."
depresyon,ikiye ayrılır.(bkz: zengin depresyonu)(bkz: fakir depresyonu)
depresyon,depresyondan kurtulmanın tek yolu kendine gelip ben ne yapıyorum diyebilmek. o farkındalığa vardığınız zaman geçecek.
depresyon,"lütfen kendi kendinize tanı koymayın.fakülteden sonra ihtisasını yapan psikiyatristler var ya hani, moral bozukluğu değil depresyon.ilaç kullanımı gerektiren türleri mevcut.hatta inanmazsınız,hastaneye yatış gerektiren."
depresyon,"kendini meşgul edemeyenlerin, meşgul edilmesidir."
depresyon,bolca düşünecek vakti var demektir bu insanların. düşünmeye vakti olmayan insan depresyona da giremez bence.
depresyon,"güya istatistiklere göre dünya nüfusunun %4-5'i depresyonda gözüküyor ama dışarıda gezince gördüğüm 10 kişiden 9'unda net depresyon var. şu hastalık adam gibi test edilse istatistiksel olarak görülme oranı 10 kat artar, %5'lerden %50'lere çıkar."
depresyon,"herkes potansiyel depresyon hastası adayıdır.zengini, fakiri, aptalı, akıllısı, iyisi, kötüsü..herkesin başına gelebilir.işte bu kadar insani bir durum.bu tehlikenin hep var olduğunu kabullenmek bence iyi bir adımdır.çünkü bir şekilde tedbir alır, düşmanı tanır, gayret gösterirsin.öbür türlü yakalanmak daha çok yıkım, daha çok zaman kaybı.bir uzman değilim, bu işin eğitimini de almadım.sadece hayatımın bir döneminde( babamın ölümü, kardeşimin ağır hastalığı gibi durumlardan ötürü) bunu yaşamış biri olarak fikrimi söylüyorum.ben bambaşka gerçeklerle yüzleştim ve öyle toparladım.tabi hayatımdan 2 yıl gitti.olsun.bugün ki halime dönüştüm.iki doğum günüm var diyorum kendime.birinde annem beni doğurdu, diğerinde kendim yeniden doğdum.not:birgün yine bu başlığa gelip, daha uzun yazacağım."
depresyon,"kendimi zehirli örümceğin ağına dolanan frodo* gibi hissediyorum, tek bir farkla; beni kimse kurtaramaz."
depresyon,dönem dönem uğrayan psikolojik durum. şu sıralar iyiyim.
depresyon,"kişilik yapısının, genlerin bu olayda etkili olduğunu düşünüyorum ben. beslenme, spor, eğlence bundan sonra geliyor gibi. tabi bunlar yabana atılacak cinsten değil. beslenme konusunda ibs (geçirgen bağırsak sendromu)na çok vurgu yapılıyor. gerçekten beslenmesine dikkat edip bağırsak sağlığını düzelterek bu işe çözüm bulan var mıdır merak ediyorum. sadece beslenme de değil, antidepresan kullanmadan bu işin bir çözümü olmalı."
depresyon,"dünya üzerinde görülme oranı %4-5 dediğimiz şey, bir kliniğe başvurmuş ve kesin tanı konmuş olanlar. oysa bir kliniğe başvurmamış ve tanı konmamış depresyon oranı çok çok daha fazladır."
depresyon,"tam bir yıldır depresyonda olduğumu, bu son bir ayda anladım. bazı sorumluluklar ve hep aynı sohbetlerin döndüğü masalar meğer uzun bir süre içimde durmadan büyüyen karanlığı görmememi engellemiş. sorumluklar azalınca; bazı ilişkilerle medeni çerçevede yüzleşildi, hayattaki başarısızlıklar bomboş insanların içten içe küçümseyen gözlerinde seyredildi. ""sen potansiyelinin çok altında kaldın bence"" itiraflarına maruz kalındı. bir çok arkadaş hayatımdan itinayla çıkarıldı. eskiden giden olmak ağır gelirdi, artık geriye hiçbir ağırlığı olmayan kocaman bir hiçlik duygusu kaldı. bir aydır bu evde dağılmış eşyalar ve yarın toplarım ya dediğim mutfak tezgahıyla burun buruna yaşıyoruz. bir aydır itinayla ""hadi kafan dağılır"" tekliflerini geri çeviriyorum. garip ama kafam dağılsın istemiyorum. aslında bişeyde istemiyorum. sadece durmak istiyorum. uzun uzun durmak. hayatımın hiç böyle bir evresi olmamıştı. hiç durmadığımı farkettim. babamı kaybettiğimde durmadım. annemle tüm bağlarımı kopardığımda durmadım. hayatıma şahitlik eden arkadaşlarımın, inceliksiz ve özensiz tavırlarına kendimce bahaneler üretirken, kendimi es geçtiğimi de hiç farketmedim. kimsenin hayatında önemli yerde olamadığımın ancak ayırdına varabildim. tüm bunların karamsar ve hasta bir ruhun serzenişi olarak yorumlanması oldukça mümkün. ama hayatımda ilk defa çevremin ve kendimin gerçekliğini bu kadar derinden hissediyorum. içimde sürekli ""hadi kalk"" diyen bir kadın var. çünkü o durmayı hiç sevmiyor. ve o hiç yas tutmuyor. o ağlamak için hafta sonlarını ve maaşının bir kısmını gömeceği alkollü geceleri bekliyor. o öfkeli şeye ne çok fırsat vermişim. gereken güçten yoksun kalınca, bir korkak gibi kaçtı. geriye bu epey hırpalanmış, hiç kendini sevmeyi denememiş, yoksun, sakin, sessiz kadın kaldı. aslında her ikisini de seviyorum ama uzun zamandır beni ayakta tutan şeyin, öfkem olduğunu farkettim. hayatımda yaşadığım kötü zamanlara yenik düşmemek adına, bir ayakta kalma savaşı vermişim. ve tüm gücümü öfke ve gururumdan almışım. ayakta kalmaya devam etmek için önemli etkenler bunlar. ama bir yerden sonra içinizdeki hiçlik, etrafınızdaki insanların günbegün samimiyetini kaybedişi, içinizde hiç pozitif bir duygu kalmaması, her şeyi yalnız başına göğüslemek, hayatınızda gerçek bir kucaklama ya da öpüşle, en son çocukluk çağlarında karşılaştığınızı düşünmek.... iyi ve güzel hiç birşey bulamamak ya da yaratamamak, bu güçten yoksunluk. beni buraya getirdi sanırım. biteceğini biliyorum. herşeyin şuanki halinden daha iyi olacağını. ama dedim ya böylesi bişeyi ilk defa yaşıyorum. ve tamamıyla ruhuma benzettiğim bu dağınık evden eskisi gibi çıkmak istemiyorum. bu savaşma kültürünü unutarak buradan çıkmak, sade abartısız ama bilge bir gülüşe sahip olmak. tanrı depresyonu ve bizi korusun sözlük."
depresyon,"insanı yatağa bağlar. evden çıkamaz duruma gelirsiniz. açlıktan başınız döner ama ağzınıza bir lokma koyacak haliniz yoktur. çevrenizde doğru düzgün insan kalmaz. ağlayamazsınız bile çoğu zaman. sonra o kadar dolarsınız ki ufacık saçma sapan bir şeye bağıra bağıra ağlarsınız. işinize, derslerinize vurur. bu psikolojiyle hiçbir şeye odaklanamazsınız. odaklanamadıkça daha fazla başarısız olursunuz ve asla içinden çıkamayacak bir döngüye girersiniz. aynaya baktığınızda size bir yabancı bakıyor gibi hissedersiniz, gözleri tamamen sönük ölü balık gibi bakar. nefes alamıyor gibi hissedersiniz. zamanla bedeninize yansır bu acı. vücudunuzun her yeri ağrır. su içtiğinizde bazen dişleriniz kanar. dışarı çıkarsınız belki kafam dağılır diye. eve gitmek için sabırsızlanırsınız. eve gidince her şey çok iyi olacak gibi hissedip kapıdan girdiğinizde tekrar boğulursunuz. ne zaman ne mekan iyi gelir. komik bir şey olduğunda bir şeye güldüğünüzde bile yapmacık hissedersiniz.çıkamazsınız içinden. çıktığınızı zannedersiniz yine aynı noktada bulursunuz. kötüdür. çok kötüdür bu illet"
depresyon,sicim gibi göz yaşı (check)dikkat bozukluğu (check) anlamsız bakışlar (check)bulunduğun ortama yabancılaşmak (check) tahammülsüzlük (check) aşırı iştah ya da tersi (check) ölme isteği (check) geçmeyen huzursuzluk (check) tebrikler depresyondasınız!
depresyon,en dipteki duyguların ortaya çıkma hali. kurban rolüne girme deniliyor ama diğer türlüsü de savaşmak. depresyona girmiş bir insan neden savaşsın ne için çabalasın ki. zaten yorulmuş mağlup olmuş herkese her şeye… daha da önemlisi içinde savaştığı duygularına. mutlu gibi görünmek ve bunun için kendini zorlamak kadar acı ne olabilir ki hayatta?
depresyon,"isteksizlik, mutsuzluk, yorgunluk gibi belirtileri olan uzun süredir kurtulamadığım hastalık"
depresyon,şu sıralar anksiyete bozukluğumla komorbid şekilde yaşadığım psikolojik rahatsızlık. en kötüsü sizin için çok değerli olan insanların bu durumu hiç anlamaması hiç destek olmaması galiba. size tavsiyem çevrenizdekileri iyi seçin.
depresyon,"her şeyden önce bir savunma mekanizmasıdır. atalarımızın zor şartlar altında kaldırılamaz bir boyuta evrilen sorunları karşısında doğal seçilimin bahşettiği bir seleksiyon sonucu evrimleşmiş ve günümüzdeki modern psikolojide yerini almıştır. homo heidelbergensis zamanlarında (600-500mn yıl önce) bu kadar şiddetli/ağır değildi çünkü işlevseldi. artık frontal korteksin (ön beynin) gelişmesiyle bu eskisi kadar elzem değildir.çıkmak mı istiyorsun? bir daha acıdan zevk almayacağına söz ver *unutmaya çalıştıkça büyüyen düşüncelerinizi, önceden zevk aldığınız işlerle uğraşarak bastırmak olacaktır. unutamazsınız ama alışırsınız. zamanla bunu önemsememeye başlarsınız. beyinde biter. en etkili yolu tabii ki bir psikoloğa göründükten ve gereken ilaçları kullandıktan sonra bu metottur. bakınızlar:(bkz: majör depresif bozukluk)(bkz: bipolar)düzenleme: bakınızlar."
depresyon,içinde bulunduğum çıkamadığım belki de çıkmak istemediğim durum
depresyon,geçenlerde bi video izledim. adamın biri gözleri kapalı sosyal deney yapıyor. insanlara sarılmak isteyenlere sarılıyor. insanlar ilk önce hangi zorluklarla boğuştuğunu anlatıp sonra sarılıyorlar. bir kız geliyor iki yıldır depresyon ile boğuştuğunu atlamadığını ve bunun çok kötü bir his verdiğini söylüyor. gözleri doluyor. bende uzun zamandır depresyonla yaşadığım için buna istemsizce gözlerim doldu sessizce ağladım. dış görünüşsel olarak gayet normal görünüyorum ama olmayan bişeyler var.
depresyon,"bu aralar sürekli bir hüzün halindeyim, gözlerim yaşarıyor, boğazım düğümleniyor ve dilimde hep cümleler :""uzaktaki ağacın yanında olmak istedim.sanki tüm güzellikler uzaklardaymış gibi; sanki uzaklara gitsem her şey çözülecekmiş gibi..."""
depresyon,bu çağın hastalığı.
depresyon,"dipten bildiriyorum. duygu durum bozukluğudur. öyle sosyal platformlara bakıp, ötekini kıskanma, berikinden üstün olmanın verdiği hazdan çok ötesidir depresyon. ölsen ölemezsin, yaşayayım desen yaşayamazsın. öyle eğreti bir şekilde, huzursuzca soluk alıp verirsin. biyo-psiko-sosyal nedenleri olan duygulanım bozukluğudur. insanın yaşama istek ve zevkinin kaybolduğu, kişinin kendisini derin bir keder içinde hissettiği, geleceğe ilişkin kötümser, karamsar düşünceler, geçmişe ilişkin yoğun pişmanlık, suçluluk duygu ve düşüncelerinin taşındığı, bazen ölüm düşüncesi, bazen ölüm girişimi ve sonuçta ölümün olabildiği, uyku, iştah, cinsel istek vb. ilgili fizyolojik bozuklukların olduğu bir hastalıktır. dünyaya karşı ilginin azalması ve kaybı, diğer insanlara yatırım yapma veya bağlanma kapasitesinin kaybolması; kendini ayıplama, kınama, kendine serzenişte bulunma, sitem etme ve kendini aşağılama, hor görme gibi duygularla bir arada olan ciddi benlik saygısı ve kendilik değeri düşmesi saptanır. uzun yıllardır, bu duygu durumu ile yaşayan birisi olarak, geçerli tek tavsiyem, yaparken keyif alacağınız bir işiniz varsa ona sarılın. aileniz, arkadaşlarınız, seyreyliyorlar. onlar sadece, uzaktan izleyip, kendi durumları ile kıyaslayıp, kendilerinin engelleri ile başa çıkmak amacıyla, sizi bilinçli veya bilinçsiz olarak kullanıyorlar. kullanmaya da devam edecekler.emin olduğunuz ve sizi o karamsarlığa sürükleyen, her olay, her insan, her davranış değişmeyecek.sizi kullananlar kullanmaya devam edecek.sittir edin, hal hatır sormadan size derdini anlatmak için arayan bencil arkadaşı. sittir edin, herhangibir çözüm sunmak, çözüm aramak için çaba vermeyen, vah vah üzülüyorum diyenler yalan söylüyor. (üzülmüyorlar. iyi olmanızı da istemiyorlar. istemeyecekler de. ama öyle göstermeye devam edecekler. kendi vicdanları için veya neyse ne haklı düşünceleri için...) varsa işinize sarılın. yoksa, toprağımız bol olsun. sıkışıp kaldığınız o yerdeyseniz. oradasınızdır."
depresyon,bayadir girmiyorum yakındır :))))
depresyon,"uzun süredir ya mutsuzum ya tamamen hissizim mutlu hissetmenin nasıl olduğunu hatırlamıyorum bile.sanırım fakülteyle birlikte ben de bittim. yıllar süren mobbing, sesimi çıkartamadığım hakaretler, her an tetikte olmak zorunda olmak, günümün nasıl geçeceğinin tamamen başka bir insana bağlı olması, geleceğimin bağlı olduğu o insanlardan birinin toplumdan tecrit edilmek yerine üniversiteye hoca olarak getirilmesi ve o hocanın ilk görüşte benden haz etmemesi bu yüzden yaptıkları, yaşadığım zorlukları aileme anlatınca en azından teselli beklemem ancak olur böyle şeyler tepkisi almam ve bunun yapayalnız hissettirmesi özellikle son iki yıldır beni zaten mutsuz ediyordu ancak son birkaç aydır iyice altından kalkamaz hale geldim.bazen gün içinde en ufak bir terslikte tamamen kilitleniyorum. bir yerden biri saldıracak ama saldırının nereden geleceğini bilmiyor gibi hissediyorum. beynim tamamen duruyor konuşabildiğimde kekeliyorum cümleleri toparlayamıyorum bir türlü. bu durum o hocanın her staj grubundan kendisine kum torbası olarak seçtiği öğrencilerden biri olmamla beraber 2 yıl önce başladı. zamanla geçer sanmıştım ancak bu da daha kötü hale geliyor. fakülteden kurtulduğumda bazı şeyleri geride bırakacağımı düşünmüştüm ancak ruhumdaki izleri silinmiyor bir türlü. fakülte bir kız intihar girişiminde bulundu idare canla başla üstünü kapattı ama ben diğerleri gibi hiçbir şeye sesimi çıkartamadım. üç kuruşluk insanlar için bunu yapması doğru değil derdim ama o ruh halini çok iyi biliyorum. ben nasıl kurtuldum işte onu bilmiyorum. bir açıdan saygı duyuyorum ona çünkü kendisine yapılanlarla tepki verdi.okul bitti şimdi çalışıyorum maddi sıkıntım azaldı. üstümdeki yük azaldı ama ben hala nefes alamıyorum. üniversitenin başlarında sıkıntı yaşarken ileride para kazanmaya başlayacağımda yapacağım alacağım şeyleri düşünerek avutuyordum kendimi ancak şu an hiçbirine hevesim yok. annem onların beni zorlukla okuttuğunu benim de benden sonraki kardeşimi okutmam gerektiğini söylüyor. dile kolay 4 yıllık bir borcun altına girmek. bir de ben zaten maddi olarak destek olmayı planlıyordum ancak bunun bir çeşit borç meselesine dönmesi ağırıma gidiyor. o zaman beni okutmuş olmuyorlar gibi bu daha çok aileden alınan çok uzun vadeli bir kredi . ben 25 yaşımdayım. hayata benimle aynı dönemde işe girenlerden geride başlamak zorundayımiş hayatı yorucu ancak beni yoran uzun saatler çalışmak değil mutsuzluk. mutsuz olmadığımdaysa hissiz olmak. bir de bir insanın sorumluluğunu almak. canının acıması ve iyi hissetmesinin bana bağlı olması. hoş bana bağlı olan ve olmayan durumlarda da ben sürekli düşünmeye devam ediyorum. verdiğim kararları sorguluyorum. bazı hastaların olumsuz tavırlarını düşünüyorum. bazı hastalara çok üzülüyorum çünkü sırf maddi durumları olmadığı için tedavi olamıyorlar. bazılarının kocaları muayene esnasında ünitte acıdan kıvranan eşlerine acımasızca davranıyor. durup dururken iş başlarına iş çıkmış muamelesi yapıyor. ücretsiz reçete ve ağrısını en azından 1 2 saat geçirecek anestezi yapmayı teklif ediyorum çünkü elimden gelen sadece bu ancak kabul etmiyorlar. neden bilmiyorum. eve dönünce gün içinde böyle durumlar aklıma geliyor. saatlerce ağlamak istiyorum. işi işyerinde bırakamıyorum.işten arta kalan vakitlerimde hiçbir şey yapmıyorum. oturuyorum sadece sonra bir bakıyorum saatler geçmiş. telefonuma mesaj geliyor sevdiğim biri olsa bile cevap veremiyorum. neden bilmiyorum cevap veremiyorum işte. ailem arıyor gün içinde iyi olduğumu söyleyip telefonu kapatmaya çalışıyorum. aslında konuşacak şeylerim var ama konuşmak istemiyorum. bunun da nedenini bilmiyorum. dediğim gibi karşılıklı iletişim kuramıyorum gerçek hayatımda ama buraya yazmak tek taraflı iletişim. o yüzden burada paylaşmak istedim. bir de burada beni kimse tanımıyor. 3 kelimeden oluşan bir nickim var sadece. yazdıklarımı açıklamam gerekecek biri de yok. cümlelerim de karmakarışık oldu sanki ama şimdi düzeltemem belki yarın editlerim. iyi geceler sözlük."
depresyon,"dun itibariyle icinde bulundugumu ogrendigim durum. hayat son 1.5 yildir kolay gitmiyordu, son 6 ayda ise baya zorlasmisti. hic sevmedigim isi yapmak, ailemden uzak kalmak, sevgilimden ayrimak derken bir sekilde idare ediyordum. en son bir saglik sorunu ciktir, 2-3 ayda onun pesinde kostum, ameliyatimi oldum.ameliyattan cikan ben ile oncesindeki ben ayni degilim sanki. ilk basta ilaclarin, narkozun etkisidir ama gecmedi, gecmedigi gibi de buyudu. bazen ne olursa olsun hicbirseyin iyi olmayacagi hissi, kopruden gecerken kendimi atsam nasil hissederim dusuncesi. gecen sali icimi oyle bir sikiyorlardi ki kendimi kessem herhalde icimdekiler disari cikar bende rahatlarim dedim. tabi bunu yapmadim ve beni ameliyat eden doktorlar gorustum. hastaneye gidip muayene olup, testlerin yapilmasi derken ameliyat sonrasi hormonlarimin bir kisminin cok az uretildigini ve bu durumun diger hormonlari da etkiledigini ogrendim. doktorlar hormon ilaci kullandigim icin antidepresana izin vermediler. dun bir psikologa gittim ve ogrendim ki depresyondaymisim. cevremdeki insanlar ne kadar sansli oldugumu soyluyor hep. ameliyat sonuclarim iyi cikti, vucut yavasca kendini toparliyor. mutlu ve neseli olmadigimi gorunce beni sucluyorlar sanki sonuclarim iyi cikti diye mutlu olmadigim. simarik oldugumu soyluyorlar, bu ameliyati bir suru kisi geciriyormus cok daha zor hayati olan neden ben boyle davraniyormusum. bazi akrabalarim ve arkadaslarim bak biz kanser gecirdik hic boyle davranmadik diyorlar. demek istiyorum ki soyledikleriniz beni iyi hissettirmiyor aksine kendimi daha kotu hissediyorum. tamam, siz cok guclusunuz ben cok zayifim. rahat birakin beni artik. sizden uzak olmak sizin yaninizda olmaktan daha iyi benim icin. tek tesellim cevremde depresyon gecirmis bir iki arkadasimin olmasi. onlarin beni anlamasi, destegi herseye bedel. onlarla konustugum her an icimde bir his olusuyor. umut degil, ama herseyin duzelecegi hissi."
depresyon,buram buram içinde olduğunu hissettiğim durum. geçen sene bu zamanlarda başlayan çöküş dönemi sonunda yıkıma sebep oldu ve ilerleyen süreçte psikolojik olarak durumum içler acısı diyebilirim. ne yapacağım inanın bilmiyorum.
depresyon,study finds first direct evidence of a link between low serotonin and depression - the guardian
depresyon,"serotoninin depresyonla olan ilişkisi hakkında hala şüpheci olmakta fayda var. şu zamana kadar hala doğru düzgün, elle tutulur çok az şey var elimizde. https://www.biologicalpsychiatryjournal.com/…lltextbahsedilen ""direct evidence"" denilen çalışma n=34, p=04. bu olasılık ve etki değerleriyle böylesine iddialı bir ""sonuç"" çıkartmak bana metodolojik olarak çok sorunlu geliyor. iki türlü de, ya tip 1 hata ya tip 2 hata.daha önceden örneklemin böylesi hipotez testlerinde aslında ne kadar büyük bir etkisi olabileceğini pythonda bir simülasyonunu da uygulayarak göstermeye çalışmıştım.(bkz: #144149964) demem o ki, siz yine de depresyon- serotonin nedensellik ilişkisini açıklarken biraz daha şüpheci olun. .04, ve n=34 (ki işin daha da trajikomik yanı 17 kişi ssri alıyor, 20 si kontrol ) in üzerine ""direct evidence"" ile tip 1 hata ya perde aralamak çok olası . ben düşük serotonin depresyona ""neden"" olmaz demiyorum, ama şu zamana kadarki bulgular bu hipotezi destekleyen elle tutulur şeylerin olmadığını gösteriyor. özellikle de şu kapsamlı review bu alanda çok büyük yankı uyandırdı ref"
depresyon,"belki bir haftayı geçen odaya kapanma sonrası bugün ilk defa gündüz gözüyle dışarı çıkma isteği duydum içimde. çarşının belli bir bölümünü yürüdükten sonra, şu anda, anlamsız bir noktada bir ağacın altındaki banka çöktüm kaldım. sadece ağlamak istiyorum şu anda. biri elimi tutsun beni evime götürsün istiyorum. kendi başıma buradan nasıl kalkacağım bilmiyorum. çok çaresiz bir his içerisinde buldum kendimi. üzeri lekeli taştan bu banka uzanmak arzusu duyuyorum. ama yapmıyorum. sırtım eğik öylece oturuyorum bankta. sanki yolda pilim bitmiş gibi. keşke çocuk olsam. şu anda en azından ağlamakta özgür olurdum.edit: soranlara çok teşekkür ederim. eve geri yürüdüm, vardım sonunda. herkese sevgiler."
depresyon,(bkz: #145003254) depresyon halinde dopamin de sorgulanmalı. dolaylı olarak serotonin ve melatonin ile bağlantısı var. haliyle bu noktada (bkz: bağırsak florası) dahilinde yaşanılan depresyonlar da probiyotik ve prebiyotik olasılıklar da değerlendirmeli. depresyon da kendi içlerinde gruplara ayrılır. (bkz: #143002336) fakat genellikle beslenmeye bağlı oluşabilen depresyonlar da öncelik; vitamin ve mineral eksikliğine bağlı olmakla birlikte bunlarla yer değiştiren ağır metallere de odaklanmalı. (bkz: cıva) ağır metalin başını çeker. (bkz: kurşun) hava kirliliği de olasılıklar arasında yer alır. basit gelebilir ama önce bağırsak florasına odaklanmalı. bu noktada vücudun (bkz: glutatyon) işlevini yerine getirmesi çok önemli. (bkz: #142558975) kolajen de bu amino asitler mevcut. ayrıca (bkz: #133914048)ek: d vitamini ve kolajen ekleme.
depresyon,"""söylenilene göre"" bir tür hastalık.söylenilene göre diyorum; çünkü doğru ve yanlışın, normal ve anormalin bu denli iç içe geçtiği başka bir dönem olmamıştır sanırım dünya üzerinde. hal böyle olunca da ""hastalıklı"" olmanın gerçekten ""anormal"" olup olmadığını sorgularken bulabiliyor insan kendini.boşluğu, amaçsızlığı, anlamsızlığı kavramış olmak bir tür hastalık mıdır? belki... ancak emin olduğum bir şey var: son dönemde derinden hissediyor olmam nedeniyle bu durum artık beni ""rahatsız"" etmeye başladı. birçok nedeni var elbette: işyerinde sorunlu -hatta toksik- bir ekibe sahip olmak, kendine uygun olmayan bir işi sürdürmeye çalıştığını fark etmek, dostların çok uzaklarda kalmış olması, hobilerini sürdürmenin önünde asla tamamen çözülemeyen bir fiziksel engelin bulunması, her şeyin suni bir tat vermeye başlaması, sevgisizlik, uykusuzluk, uykunun bir türlü yetmemesi, yorgunluk... sebep ve sonuçların birbirine karıştığı saçma sapan bir hissiyat, belki de hissizlik durumu.hastalıktır, değildir, bilmiyorum; böyle hissederek yaşamı sürdürmek artık imkansız gibi geliyor bana. düşünceli ve mutsuz halim yüzüme fazlasıyla yansımış olmalı ki ""neyin var?"" sorusunu çok sık duymaya başladım. işin acı tarafı, hissettiklerimi paylaştığım neredeyse herkes bırakın yardım etmeyi; ya kendi derdini anlatmaya başladı, ya daha kötü durumda olanları referans göstererek şükretmemi söyledi, ya da benden yavaş yavaş uzaklaştı. gerçi bazıları çok hızlı uzaklaştı, haklarını yemeyeyim şimdi.sonuç olarak; herhalde bu toplumun içinde yaşamını sürdürebilmek için her şey yolundaymış, hiçbir sorun yokmuş ve mutluymuş gibi davranmak gerektiğine karar verip yüzümde bir maskeyle yaşamaya çalışıyorum; ancak beraberinde getirdiği yorgunluk, mutsuzluğun üzerine cila çekmişim gibi bir his yaşatıyor.hiç olmamış olmak, olmamış hissetmekten daha doğru geliyor artık."
depresyon,sosyal maske takamayanların hastalığı.alıştık. ilaçlarla yaşamaya.
