Result,Text,Title
yes,deli gibi kalp çarpıntısı ve titremeyle geldi yine. gece uyuyamadım. hep çarpıntım oldu. şu an da sol kolum ağrıyor. hastalık anksiyetem de olduğu için kafamdan atamıyorum.,panik atak
yes,"panik atağı, anksiyete seviyesini zirvelere taşıdım",panik atak
yes,kalbim cok hızlı atmaya başladı. nefes alamıyor gibi hissettim sanki birileri beni boguyordu. ağlamak istiyordum adeta. soguklaştı vucudum. kendimi kontrol etmeliyim diye düşündüm. hatta bir an allahım al canımı durumuna geldim. panik atak mı bilmiyorum.,panik atak
yes,panik atak teşhisi konuldu fakat ... kalp çarpıntısı şeklinde uykudan uyanacak şekilde geçirdiğim veya tansiyon yükseldiği zamanlar oluyor,panik atak
yes,"geçen hafta yaşadığım travma sonrası geri gelen yılan. zaten ilaç kullanıyorum, kullanmasam daha beter olacaktım sanırım.",panik atak
yes,"3 senedir devam ediyor. canım isterse (ki istemez) kendime panik atak geçirtebilirim. o derece kontrol edebiliyorum. kontrol edemediğim aksiyete (kaygı bozukluğu). mutlu bir gündeyimdir, her şey istediğim gibidir. nerden nasıl geldiği belli olmaz, ortama bir anda kasvet düşer, etraf garip gelmeye başlar, içten içe korkmaya başlarsınız bana bişey olacak diye. işte tam panik atak zamanı bu, geçirirseniz daha çok korkarsınız ve bişey olmaz, geçirmezseniz daha az korkarsınız ve yine bişey olmaz.aksiyete devam eder tabi.",panik atak
yes,"kalbim delicesine çarpmaya başlamıştı, sonra gözüm kararmıştı, nefes alamadığım hissi çaresiz hissettirmişti.",panik atak
yes,psikolojik durum... altıncısının gerçekleştiği... yedincisini yaşadım. gerekli ortam oluşturulunca bal gibi de panik atak geçirdiğimi fark ettim.,panik atak
no,sen savaşçısın ve bu savaşı yeneceğini biliyordum. çarpıntıyla yorulan kalbinden öpüyorum.,panik atak
yes,"otobüs hareket etmeden indim, evime geri döndüm. otobüs param yandı, taksi parası da cabası. bu illet yüzünden evimden çıkamaz, bir yere gidemez oldum. bana psikolog yolu göründü.",panik atak
yes,panik atakmış... hemen çevrenizdeki insanlarla sınırlar çizmeye başlayın. günlük tutmak da faydalı olabiliyor.,panik atak
yes,"yine çare aramak için doktor kapısı aşındırdım. bi umut diyorum ki birinin elinde belki son model bi sihirli ilaç vardır da lup diye bi yutarım ne çarpıntı kalır ne titreme. düşünce bağlamında aştım diyebilirim yani, ama yani daha ne kadar süreliğine titremelerimi aşmaya çalışabilirim bilmiyorum",panik atak
no,burhan altıntop’ un hastalığıdır.,panik atak
yes,"The text describes the stories, feelings, and behaviors of a patient with a mental disorder, specifically anxiety and depression. It discusses the feelings of panic, anxiety, and depression, and provides guidance on how to cope with these feelings and overcome them. The text also touches on the importance of seeking help and support from loved ones and professionals.",panik atak
no,ülkenin gidişatı ile vatandaşta tedricen artan hissiyat…,panik atak
yes,"panik atak nöbetlerinde korku, baş dönmesi, solunum yetmezliği, boğulur gibi olma, bayılma hissi ve soğuk soğuk terleme halleri gibi ölüm hissi oluşturacak kadar yoğun yaşanılan duygular bu krizi yaşayanlarına yol açar.",panik atak
yes,"belirli aralıklarla geceleri panik atak geçiriyorum. kalp krizi geçiriyor, ölecek gibi hissediyorum.",panik atak
yes,"kalıcı olarak yerleştiğini düşünüyorum.şu an çok önemli olmayan bir olayda bile soğuk soğuk terlerim ve kalbim yerinden çıkacak gibi çarpar. konuşamam, çenem titrer, üşürüm ve dişlerim birbirine çarpar.",panik atak
yes,ağlamak hem de öfkemi kusmak yıkıp dökmek istiyorum. ikisini de yapamıyorum. kalbim sızlıyor,panik atak
yes,anksiyete hastalarına yardımcı olabilir,panik atak
yes,"benim hikayemtüm panik bozukluk, anksiyete, okb, sosyal fobi vb. bozuklukları olan",panik atak
yes,çok tetiklenmeye başladım son zamanlarda. ayrıca farklı şehirde olmamdan dolayı beni sakinleştiren şeylerin de yakınımda olmadığı düşüncesi tetiklenmeyi güçlendiriyor.,panik atak
yes,dünkü ufak trafik kazasından sonra yine sinsice geldi oturdu kalbimin ortasına,panik atak
yes, kalp krizi geçirir ve beyin kanaması geçiriyor sanırsınız ama aslında nabzınız biraz yükselmiştir. yıl 2022 olacak ama hala çözümü bulunamadı sadece antidepresan ilaçlarla arka plana atılıyor ve ilaç etkileri bitince eskisine göre daha da güçlenerek geri geliyor.,panik atak
yes,panik atak hastasi degilim ama bir kac kere ciddi olmayan atak gecirdim. butun mental hastaliklarima boydan gireyim. istediklerimi yapabilecek veya soyleyabilecek cesareti bulamamak ve bu yuzden yasamak istedigim hayati yasayamamak benim icin cok agir.,panik atak
yes,"sonuçlar temizbaşımda bir ağırlık var ve dönüyor, sonuç temizmidem patlayacak gibi oluyor, sonuç temiztüm vücudum aniden halsizleşiyor, sonuç temiznefesim yetmiyor her pozisyonda nabzım değişiyor ve göğsümden hissediyorum artık çarpamdan sol kaburga kemiklerim ağrıyor, sonuçlar temizşu an yine başımda ağırlık var",panik atak
yes,kız arkadaşımla yaya geçidi olmayan bir yerde karşıya geçme hanzoluğu yaparken kızın ayağı kaydı ve yere düştü. hemen kaldırdım ama panik atak geçiriyordu. yürüyemiyordu bile kaskatı kesildi. kucaklayıp karşıya geçirdim sık ve zorla nefes almaya başladı. niye bilmiyorum sakin sakin telkin etmem gerekiyor gibi hissederek sarılıp sırtını okşayarak sakin ses tonuyla telkin etmeye başladım.,panik atak
yes,2 sene düzenli kullanım sonucu kendimi toparladım. ayrıca sizi dinleyen ve telkinde bulanan birisi olması çok ama çok önemli. bu durumu size yaşatan ve tetiklemesine yol açan stresi hayatınızdan çıkarabiliyorsanız hiç düşünmeden çıkarın ve yolunuza bakın ama çıkaramıyorsanız korkmadan olacakların en kötüsü olacak şekilde üstüne gidin ve inceldiği yerden koparın ve o stresli durumu atlatın.,panik atak
yes,"kalıcı olarak yendiğim, içinden geçtiğim, anasını siktiğim rahatsızlık. hayatımı zindan etti bir süre, ilaçlar kullandım",panik atak
yes,"kişinin hem kendisini hem de yakın çevresini aynı orantıda etkileyen endişe nöbetleri silsilesi. çevresi de kendisiyle beraber panik atak krizleri geçirir. 2011 haziranında geçirdiği kalp krizi sonrasında babama da uğradı. yaklaşık 10 yıldır kendisini dinler, kalp krizi geçirdiğini düşünüp apar topar hastaneye gider ve hastaneyi de panik atağa sokar, göz bebeklerini kontrol eder, internet aracılığıyla sürekli hastalık okur, ev içerisinde en ufak ses yükselmesinde panik devreye girer.",panik atak
yes,"psychological treatment, control it with a strong will, good cognitive treatment, control your life",panik atak
yes,panik atak bir travma sebebidir,panik atak
yes,kanıya veya heyecana panik atağım tuttu…baş edilmesi güç ve çok zor bir rahatsızlıktır…yaşamayanın anlamasını çok mümkün olacağını düşünmüyorum,panik atak
yes,"ilaç aldığınız sürede binayı mı sağlamlaştıracaksınız, yıkıp yeniden mi yapacaksınız daha az katlı mı, çelik konstrüksiyonlu mu yapılacak, zemin mı değiştirilecek yoksa komple başka bir yere mi taşınacaksınız",panik atak
yes,"insanı tetikliyorkalbim, nefesim sıkışmaya başlıyor sanki",panik atak
yes,"(psikolojik buhrana neden olan rahatsızlık... beni çok fazla tetikleyicim vardı, atak gelmeden önce arkadaşlarım bana hal ve tavırlarımın değiştiğini söylüyorlardı... realmente öleceğimi sandım. hem de saatlerce... ölüm hissi geldiğinde bunun sadece psikolojik olduğuna kendinizi ikna edebilirseniz... bilinçsizliğim yüzünden kısa bir süre xanax bağımlısı oldum...",panik atak
yes,ölecem diye kaç gece uyumadım.. tedavi oldum ama en ufak şeyde yine çıkacak korkusu çok kötü,panik atak
yes,"vücutta sempatik sinir sisteminin devreye girmesi ile beliren titreme, terleme, kalp çarpıntısı gibi belirtilerin zihinde felaketleştirici yorumlar neticesi ile artması, artan belirtilerin yine katastrofik yorumlara tabi tutulması ve bu yorumların tekrar vücutta titreme, çarpıntı gibi belirtilere neden olması şeklinde bir kısır döngü ile karakterize rahatsızlıktır.",panik atak
no,"```panik atak, genellikle kaygı bozuklukları sınıfında yer alan psikolojik rahatsızlıklarda görülen, çok yoğun ve yorucu yaşanan, fiziki ve duygusal stres tepkileridir. bazı fiziksel hastalıklar ve madde ilaç kullanımına bağlı olarak da görülebilir. 13 belirti ile tanımlanır. tüm belirtiler dsm 5 tanı sınıflandırma sisteminde ayrıntılı olarak tanımlanmıştır. kendi başına bir psikolojik rahatsızlık değildir. sosyal fobi, travma sonrası stres bozukluğu vs vs gibi diğer rahatsızlıklarda görülür. çaresi vardır, tedavisi mümkündür.bu belirtiler şunlardır1-çarpıntı, kalbin küt küt atması ya da kalp hızının artması. 2-terleme.3-titreme ya da sarsılma.4-soluğun daraldığı ya da boğuluyor gibi olma duyumu.5-soluğun tıkandığı duyumu.6-göğüs ağrısı ya da göğüste sıkışma.7-bulantı ya da karın ağrısı.8-baş dönmesi, ayakta duramama, sersemlik ya da bayılacak gibi olma duyumu.9-titreme, üşüme, ürperme ya da ateş basması duyumu.10-uyuşmalar (duyumsuzluk ya da karıncalanma duyumları).11-gerçekdışılık (“derealizasyon”, gerçekdışı olma duyumu) ya da kendine yabancılaşma (“depersonalizasyon”, kendinden kopma duyumu).12-denetimini yitirme ya da “çıldırma” korkusu.13-ölüm korkusu.gereksiz yere yıllarca bu sorunla uğraşmayın. (bkz: kim korkar panik ataktan)```",panik atak
yes,"aşağı yukarı altı senedir muzdarip olduğum durum ve silsilesi. bu süreçte biçok psikolog, psikiyatrist ve ilaç deneyimledim. öğrendiklerimi ve yaşadıklarımı tek cümle ile özetlemem gerekirse şunu söylerdim ki panik atak bi dışa vurumdur. yani beynin, vücut aracılığı ile houston we have a problem deme şekli. aslında bi savunma mekanizması.",panik atak
no,kahvaltıdan bir saat sonra 150 gr maydanoz ve 150 gr ıspanak tavsiye ederim bu hastalık ile alakalı denenebilir...,panik atak
yes,geçen hafta yaşadığım ataklar hayatımı cehenneme çevirdi. doktor panik atak geçirdiğimi söyledi.,panik atak
yes,kalp krizi geçirip öleceğimi zannetmiştim. nefes alamadım.,panik atak
yes,"panik atak; 'ay kalbim çarptı' değildir. hastanelik edebilir, bazen kontrolü sağlayamazsınız.",panik atak
yes,"panik atak öyle bir şeydir ki; insan gerçekten o anda öleceğini zanneder ve saat kaç olursa olsun ve ortam ne olursa olsun, hayatta kalabilmek için her türlü çılgınca davranışı sergileyebilir.",panik atak
no,(bkz: #127514790)...,panik atak
yes,panik atak hastası komşum vardı asansöre çantasında su ve ekmek olmadan binmezdi,panik atak
yes,ilk kez 13 yaşımda babamın tamamen keyfi veya “daha fazla çalışayım” diye bilemem beni okuldan almakla tehdit etmesi üzerine tartışmamız esnasında geçirmiştim. titremem ve nefes alamamam üzerine ilk başta bana rol yapıyosun dikkat çekmeye çalışıyosun vs dedi sonra ciddi olduğuma ikna olduktan sonra benimle hastane hastane gezdi... üniversite 2. sınıfta bi sabah ortada hiçbi şey yokken midem bulanmaya başım dönmeye kalbim sıkışmaya başladı tüm vücudum alarm veriyor gibiydi... lise son sınıfta yine ailem ve benim yüzümden girdiğim majör depresyondan sonra tetiklenmiş olacak ki üniversite 2. sınıfta bi sabah... beni o halde gördü ve rezil olacağım bunu herkes duyacak korkusuyla panik atak sürem giderek uzadı... sonra üstüne bi panik atak patlattım ve tüm yurda rezil oldum :) ....sonra beni akıl hastalığından çıkıp aha şimdi tüm kontrolümü kaybedicem deliricem saçma sapan şeyler yapıcam kendimi tutmalıyım hiçbi شيء yapmamalıyım ya birden bağırmaya başlarsam ya bağıra bağıra ağlarsam ya bi bıçak alıp kendime saplarsam insanlar benim ne kadar hastalıklı ve sayko biri olduğumu düşünür... Sonra beşiktaşta arkadaşlarımla bi iki bira içmeye rastgele bi puba girdik... sonra şarkılar birden aşırı anlamlı gelmeye başladı ve yersiz namelerle birlikte bağıra çağıra şarkı söylemeye devam ediyordum ki birden ağlamaya başladım...,panik atak
yes,anlık gelen yürek hoplamaları ve biri lambaları kapatırken anahtardan gelen çıt sesinin başımı döndürmesinin bu atakların öncüsü olduğunu düşünüyorum.,panik atak
yes,genetik olup olmadığını merak ettiğim rahatsızlık,panik atak
yes,nefes alamıyorum diye. aslında nefes problemide yok. ölmek mi daha iyi böyle yaşamak mı bilemiyorum,panik atak
yes,"nefes alamama, boğuluyor hissi, bunalma ve sinirlenme gibi şeylerin",panik atak
yes,"panik atak, adama korku hikayesi yazdırır. bu sorunu yaşayanlar, hayatı boyunca en az 2 yıl bu rahatsızlığa maruz kalıyor.",panik atak
yes,"bunca sinir, stres, hayal kırıklığı, yas süreci sensiz olmazdı gerçekten.",panik atak
yes,panik atak aniden başlayan ve zaman zaman tekrar eden şiddetli korku atağıdır. özellikle davranış bozuklukları yaşayan bireylerde görülür kaygı bozukluğu eşlik eder.,panik atak
no,#133528419,panik atak
yes,"panik atak sürecim dolu dolu 5 ay sürdü. dolu dolu derken lafta değil, her günü acı, endişe, depresyonizasyon ve derealizasyon dolu, ömrümün en berbat zaman dilimini yaşadım... bir gün, sabah saatlerinde, sadece 1 dakika içinde nabzım 145'e, tansiyonum 198'e fırlamıştı. vücudumun her noktası zonkluyordu ve köşeye sıkışmişlık, çaresizlik ve ölüm korkusunu dibine kadar yaşamıştım.",panik atak
yes,"evden çıkarsam ölürüm düşüncesi yüzünden bir yıl evden çıkmadım. işimi kaybettim, param bitti, ailemin yanına dönmek zorunda kaldım. ancak birkaç senedir iyiyim. baba olduğumdan beri şiddetli bir atak geçirmedim. arada bir yokluyor ama sonra gidiyor. ölümden çok korkuyordum.",panik atak
yes,kendisine teslim olduğunuz zaman komple geçebiliyor,panik atak
yes,anksiyete bozukluğu başlığında entrylerim var. hayatimdaki sorun kalmadığında yerini sevgili dostum panik atak dolduruyor.,panik atak
yes,yasamak istedigin hayati engelleyenleri gormuyorsan ya da bastiriyorsan kacinilmaz son panik atak veya anksiyete,panik atak
yes,"ne güzel kurtulmuştum senden diyorken birtakım olumsuz olaylar nedeniyle yeniden merhaba demiştir bana. kafamız hemen biraz olumsuzluğa mı gitti, hemen kendini belli ediyor. önce yutkunma ve nefes alamama belirtileri ile kendini belli ederdi şimdi kalp sızısı, kol, bacak ve mide ağrısına kadar belirtileri vermeye başladı.",panik atak
yes,"salak mısınız, bu bir hastalık ve ciddi bir hastalık. kimse ciddiye almadığı için yaşayan sıkıntısını paylaşmadan kenarda köşede ömründen ömür gidiyor",panik atak
yes,insanı ötekileştiren lanet hede,panik atak
yes,"yok yürü yok derin nefes al.ileri boyuttaysa destek alın, doktora gitmekten çekinmeyin.",panik atak
yes,"geceleri uyuyamadım 1-2 saatlik uykularla işe gittim,her saniye ölümü düşünmek kolay değil.panik atak yüzünden ara verdiğim spora tekrar başladım.şu an sadece biraz uyku sorunu çekiyorum",panik atak
yes,"panik atak herkesin hayatında tecrübe ettiği, rahatsızlık boyutuna vardığında destek alınarak rahatça atlatılabilecek bir olgu",panik atak
yes,"panik atak yoktur, konfor alanı bozulmuş burjuvanın dikkat çekme çabasıdır o en fazla. ne hikmetse hiç fakir birinin panik atak geçirdiğini görmedim, ne hikmetse hep zenginlere oluyor bu.",panik atak
yes,geçicidir. kendisine teslim olunca geçer t: bağırsak florası geçirgen bağırsak kandida bakterileriviral enfeksiyonlar metal zehirlenmesibeslenme düzenibağırsak parazitleri ve hijyen kaçağı gibi konuların öncelikle gözden geçirilmesi gereken lanet hastalıklardan biri.,panik atak
yes,"pençesinde olduğum rahatsızlık...-vertical teşhisi koyup, yığınla ilaç verdi...hastane fobim var...panik atak vardı...atan sıklaştı...doktora gideceğim...panik atak krizleri yok oldu.",panik atak
no,farkında olmadan 5 yıldır pençesinde olduğunu iddia edenlerin olduğu durum. trajikomik.,panik atak
yes,2018 de içtiğim sigaranın başımı döndürmesiyle aha sonum geldi elveda derken bir anda vücudumu basan ateş ve panik durumu hayatımın en kötü gününü yaşatmıştır bana. sonra sikip attım ama. panik atağın gelmesinden korkmamaya başladığımda ibneyi çağırsam da gelmiyor.,panik atak
yes,kronik yüksek tansiyon-kronik depresyon -uzun süreli veya tedavi edilmeyen diş çürüğü,panik atak
yes,"2 yıllık panik atak hastası, kalp krizi ya da çıldırma hissini atlatmak için seneler geçebilir.",panik atak
yes,ben ölüyorum denilerek odama girildiği oluyor. birlikte nefes alıp veriyoruz bir poşete. ben güvende olduklarına dair konuşuyorum onlarla.,panik atak
yes,yüksek alkollü bir içki ile geçici olarak bastırılabilir,panik atak
yes,uykuda yakalandım yine ve midem bulanarak uyandım. sonrası çarpıntı titreme ve yoğun ölüm korkusu.,panik atak
yes,"uçağa, asansöre binemez, içemez, dışarı bile çıkamazken... anksiyete veya panik atak nedir artık unutmuş haldeyim.",panik atak
yes,yakın arkadaşı yaygın anksiyete bozukluğu ile ... göğsünün ortasında hiç ateşi kısılmayan bir ocak yanıyo.,panik atak
yes,"1,5 senedir beraber olduğum illet. bütün semptomları geçirdim. şu anda alın bölgesinde uyuşukluk gibi bir şey var gözlerime ağırlık çöküyor. bir şeye çok kızdığım zaman daha da artıyor. nefes darlığı artık gelmiyor.",panik atak
yes,"yaklaşık bir ay önce müthiş bir panik atak geçirdim. bilincimin azaldığını, vücudumun kasıldığını ve hissizleştiğini hissettim, ayrıca pipim de içeri kaçıyordu resmen. ...id’ye kulak vermek ancak teslim olmamak. üzerinizden akıp gitmesine izin vermek. ...kendini serbest bırakmak, rahat bir duruş pozisyonunda derin nefes alıp verip id’nin isteklerini kontrollü bir şekilde izlemek olarak özetleyebilirim.",panik atak
yes,"32 yaşından sonra hayat beni panik atak hastası yaptı, “yok artık” dediğim şeyleri yaşayıp müdahale edemezken, hayatın akışı içerisinde sürüklenip gidiyorum ve kendi vücuduma ve zihnime de müdahale edemiyorum artık. zihnim, korkularım, kaygılarım beni ele geçiriyor ve bedenime kalp sıkışması olarak hükmediyor.",panik atak
yes,"panik atak geçirme korkusu gibi bi şey gelişti bende. ne zaman geleceğini ya da stresimin, üzüntümün tetikleyebileceğini hissetsem ödüm patlıyor ya panik atak geçirirsem diye.",panik atak
yes,"kalp çarpıntım başladı hemde nasıl. dedim ben gidiyorum çünkü buna yakın bir sorun bile yaşamamıştım daha önce. neyse kalp krizi geçirdiğimi düşünüyordum o sırada hatta elime telefonu aldım, ambulans çağırcam ölüyorum çünkü direk böyle düşünüyorum o anda. neyse total de belki 3-5 dakika sürdü sonra kalbim sakinledi falan ama bi yarım saat elim ayağım titredi yalan yok.",panik atak
yes,"Panik atağın özü budur. doğal tepki, kaçmak istemek ya da panik duygusuyla savaşmaktır. ancak panik atak geçirenlerle çalışan uzmanlar, bu tür davranışların yalnızca fırtınayı uzattığını ve aslında fırtınanın ortasında kontrol duygusunu yeniden kazanmanın yolları olduğunu söylüyor.",panik atak
yes,umutsuzluğa teslim edersem... kafamı dağıtmaya çalışıyorum ama bir yandan da her an nefesim kesilecek korkusu var içimde.,panik atak
yes,ilk gün hastanenin önünde göğüsüme şiddetli bir ağrı girdi buna yüksek nabız nefes alamama ve bayılma hissi eklendi... kalp krizi geçirdiğimi düşündüm öyle zor ki ayakta kendimi zor tuttum... doktor panik atak dedi,panik atak
yes,panik atak diyor buna sonuçlar temiz çikti,panik atak
yes,"hatırlayınca elime ne geçecek? korktum, korkmak daha da çok panik hissetmeme sebep oldu. bir daha yaşamak istemem.",panik atak
yes,"iyim hayır, insanlar kalabalıklar korku çıldırma hissi, içim hep karamsar ruhum daralıyor keyfim yok, hayatimi siktin",panik atak
yes,"živiyorum nefessizlik ve çarpıntı ile kalktım. ciddi klostrofobik bir duygu ile uyanıyorsun, berbat bir duygu. sanki tabuttaymış gibi. ... ellerim terliyor buz gibi. su akıyor resmen rahatlama döneminde. çarpıntı azalmaya başlıyor yavaş yavaş. sanırım o terleme stresin belirtisi. sonda ise muhteşem bir ağlama isteği ile başbaşa kalıyorsun. yorgunum.",panik atak
yes,"vücudun kişiye ""sakin ol artık bu kadar stresi kaldıramıyorum"" deme yolu sanırım. ilkini yaşadıktan sonra sonrakileri ""panik atak"" diye kafanızda etiketlemek...panik atak esnasında (çok paniklediysem ve beceremiyorsam da sonrasında) vücuduma ""bana ne demek istediğini anlıyorum, uyardığın için teşekkür ederim, seni çok seviyorum"" diyorum.",panik atak
yes,kafasına vura vura ezdiğim rahatsızlıktır. öyle bir geçiyor ki bana inanın bazen yokladığında onun geldiğini biliyorsunuz. kalp ritminizi dinlediğinizde aklınıza gelen acabalarla dolu sorularların cevabını o kadar güçlü şekilde veriyorsunuz ki sizinle birlikte barınamıyor bu meret.,panik atak
yes,bir hastalıktır. atak halinde kişi istemli yapıyor bunu dememeli uygun tedaviye yönlendirmeli.,panik atak
yes,bende de 2 yıldır baş gösteren durumdur. doktorum anafranill verdi epey iyi gidiyor şimdilik.,panik atak
yes,"Universite yıllarında ve 1 yıl doğuda yd.sb. olarak yaptığım askerliğimde ara ara kriz yaşar kendi kendime geçmesini bekler ya da acillik olurdum...teşhisler açık: uyum bozukluğu + panik bozukluk + aşırı kontrolcülük + tükenmişlikhaftada 3 4 kez geçirdiğim ataklar oldu. yaşam kalitem sıfırlanmıştı.tedaviye başlayalı 5 ay oldu. duxet 60 mg + uyku için desyrel 50 mg her gün.kriz anında ise önce diazem denedik kesmedi, şu an nervium ve xanax ile haşır neşirim.",panik atak
yes,"kurtulmak demek belki hata olur, panik atakla başa çıkmak diyelim. öncelikle bunu yaşamayan ve uzaktan ahkam kesen arkadaşları pistten alalım. onların çoğu panik atağın ne olduğunu bile bilmiyor, heyecanlanmayı panik atak zanneden bile var. yaşamayan bilmez ne tür bir ruh kanseri olduğunu. ... sizi terketmez çünkü sürekli sizin tarafınızdan beslenmektedir. bu söylediğim altın maddeydi. gelelim ikinci ve son maddeye. kendinize ciddi bir uğraşı bulun. beyninize başka bir meşguliyet verin. ",panik atak
yes,"öncekiler panik ataktı ama bu sefer kesin öldüm, kalp krizi geçiricem, nefesim kesilcek, birden bayılcam yakınlarım bağıramadan beni ölü bulacaklar.",panik atak
yes,kendimi lanetlenmiş gibi hissediyorum. neden bu tuhaf hastalık beni buldu diyorum. bazen bu işin sonu iyi olmayacak diyorum,panik atak
no,adanalı birisinin literatüre soktuğunu düşündüğüm tabir.,panik atak
yes,kendinizi kötü hissetmenizin nedeni gaz olabilir,panik atak
yes,"panik atak, ani ve düzenli olarak bir panik ya da korku hissinin etkisi altında kalınan bir anksiyete bozukluğudur",panik atak
yes,"çocuğun bağımlı olma ihtiyacının otoriter ve kuralcı ebeveyn tarafından yeterince karşılanamamasının, bu rahatsızlığın etiyolojisinde önemli bir etkiye sahip olduğu, yoğun kaygı ve ebeveyne yönelik öfke hissedebilmekte, bu öfke, ebeveyni incitmeme isteği sebebiyle suçluluk hissini arkasından getirebilmekte, duygularını ebeveynden ayırabilmek için inkar, tepki oluşumu ve olmamış kılma gibi yollara bilinç dışı olarak başvurabilir.",panik atak
yes,"her doktor kontrolüne gelişimde,hastane yokuşunu çıktıktan sonra.. yine yine ve yine.. bu 4. kontrol ve yine şaşmadı",panik atak
yes,panik atak andıbaşım dönerse dönermidem kasılırsa kasılırkusarsam kusarımkalbim çarparsa çarparve ben olduğum hal ile ben olmaya devam ederimnefesim kesilirse kesilirzihnim bulanırsa bulanırruhumu hissedersem hissederim,panik atak
yes,uykuya daldıktan sonra ilk 20 dakika içinde panik içinde uyanıyorum,panik atak
yes,"ölüm gibi birşeydi ama ölen olmadı :(düşman başına...üzülmek istemiyorum ama birşeyler beni sürekliaşağı çekiyor, gamsız insan olmak isterdim.dünya hassas kalpler için gerçekten zor :( yine ağlama krizlerim gelecek çok korkuyorum.",panik atak
yes,"kriz anlarında eldiven ya da poşet alıp sürekli onu şişirin, nefes aldığınızı beyninize kabul ettirin",panik atak
yes,"kalbim sıkışıyor bazen, nefes almak zorlaşıyor. nefesimi derin alıp verip öncesinde kendimi koşulladığım ""mantıklı"" şeylere yoğunlaşıyorum, kendimi telkin ediyorum",panik atak
yes,ölecek gibi hissediyorsun ama sonunda hiçbir şey olmuyor.,panik atak
yes,terapi alın,panik atak
yes,"çok zor illet, geldiği anda gerçek ile hayal birbirine girdiğinden ne gamsız ne de çok takıntılı olabiliyorsunuz,geçmesi de vakit alıyor, karabasan gibi namussuz,beyni milyon şeyle meşgul etmeden çözümü yok",panik atak
yes,gecenin bi yarısı yataktan sıçrayıp atak geçiriyorum. 15-20 saniye süren olay bana saatler gibi geliyor ve artık çok yıprandığımı hissediyorum.,panik atak
yes,"ruhsal bir hastalık olduğundan bahsedilmesi de ayrı bir tuhaf. panik atak sebep mi yoksa sonuç mu ... ben neyi yanlış yaptım, ailemde bu durum yok iken bende neden var? vs. sebepler araştırılmalı.",panik atak
yes,"ilk ataklarimi kalp carpintisi ve ani sicaklik hissiyle yasadim. lakin sonraki yasadigim 'nobet'lerde zihnimde kafamda, agirlik, cildiracak gibi hissediyorum. carpinti olmuyor fakat zihinsel bir hastaliktan olecek korkusu ve kafa agirligi hissediyorum.",panik atak
no,"psikiyatrist'e gidince veya ilaç tedavisiyle her şeyin düzeleceğini sanmayın.düzelmeye, bir şeyleri düzeltmeye ve iyi olmaya kendinizden başlamalısınız.spor yapın, düzenli..(salona yazılın demiyorum, çıkın yürüyün, koşun, olduğunuz yerde zıplayın).duş alın, bunu rutine bağlayın her sabah kalkınca veya akşam yatmadan olabilir,unutmayın sağlıklı bir kafa, ancak sağlıklı bir bedende bulunur,sağlıksız yiyeceklerden kurtulun, alkol veya uyuşturucu madde kullanmayın. sigara içiyorsanız bırakmak için artık güzel bir sebebiniz var elinizde.mastürbasyonu azaltın,kitap okuyun bol bol ve gündemi takip edin,sosyal çevrenizi geliştirebileceğiniz aktivitelere katılın, bu konuda hiç bir fırsatı kaçırmamaya çalışın(belki hemen olmayabilir, üstte saydıklarımı yaptıktan sonra daha dışa dönük ve özgüvenli olacaksınız)din'e yöneliminizi arttırın(açın kur'an okuyun mesela, sakın korkmayın) size anlatılanlarla veya duyduklarınız için değil. abdestmiş vs.miş takılmayın. emin olun şu dönemde elinde kur'an la gezenlerin çoğundan daha abdestlisinizdir.inanmiyor olabilirsiniz veya hiç bir sebebinizde olmayabilir, en kötüsü “merak ettim” diyin geçin.bu kadar asalağı yönetmek/kullanmak için aracı edilen şeyi en azından merak ediyorsunuzdur diye tahmin ediyorum.kendinizi ruhen ve bedenen yoran, üzen veya takıntı haline getirebileceğiniz yayınlar yapan, takip ettiğiniz sayfalardan veya insanlardan uzak durun.vazgeçilmekten veya reddedilmekten yada istenmemekten korkmayın. yeri geldiğinde sizin kendinizden başka kimseye ihtiyacınız olmadığını bilecek öz güvende ve potansiyelde olduğunuzu unutmayın.",panik atak
yes,"bir anda gelen nefes kesilmesi kalbin göğsünü acıtırcasına çarpması, bilincini kaybetme korkusu, yüzün dudakların bembeyaz olması ve göz kararması şeklinde kendini göstermiştir.",panik atak
yes,ileri yaşlarda stres yüzünden doğru karar veremez duruma bile gelirler,panik atak
yes,korkmayın! ölümden kaçmak yerine ölümü isteyin! ölüm düşüncesi ile barışık olun.,panik atak
yes,panik ataktan,panik atak
yes,"panik atak, eigentlich vücudun gereksiz yere sempatik sistemi devreye sokmasından kaynaklanan bir kaygı durumudur.",panik atak
yes,8 senedir tek bir atak bile yaşamıyorum. kişisel görüşüm yalnızlık panik atağı tetikliyor. ölüm korkusunu yenin. ölümü kabullenin… hayal ile gerçeğin üzerinde düşünün… sıkılmak panik atağı tetikliyor bence. psikolojik destek alın. profesyonel yardım için doktora gidin.,panik atak
